weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.20_wrp0.80,0.2,0.8,0.8,11,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,67.87,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,12,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,175.74,1,False,FAIL,FAIL,2,0.4,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,13,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,84.68,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,14,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,202.93,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,2,0,2,2,0
werr0.20_wrp0.80,0.2,0.8,0.8,15,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,89.42,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,16,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,76.52,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,17,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,73.47,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,18,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,207.19,1,False,FAIL,FAIL,2,0.4,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,19,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,88.16,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,20,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,86.41,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,21,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,69.91,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,22,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,69.49,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,23,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,75.05,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,24,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,219.16,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,2,0
werr0.20_wrp0.80,0.2,0.8,0.8,25,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,97.7,1,False,FAIL,FAIL,2,0.48,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,26,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,108.94,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,27,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,63.61,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,28,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,66.97,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,29,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,82.18,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,30,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,76.72,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,31,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,161.64,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.20_wrp0.80,0.2,0.8,0.8,32,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,67.85,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,33,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,70.58,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,34,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,82.09,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,35,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,86.67,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,36,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,63.69,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,37,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,70.86,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,38,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,119.95,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,39,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,165.36,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,40,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,181.58,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.20_wrp0.80,0.2,0.8,0.8,41,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,62.56,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,42,"The algorithm minimizes max_x min_y L(x,y). Uses extra gradient step: x_{k+1/2} ",COMPLETED,85.98,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,43,"The algorithm minimizes max_x min_y L(x,y). Uses optimistic update: uses gradien",COMPLETED,75.13,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,44,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,97.91,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,45,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,219.22,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,46,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,81.97,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,47,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,173.28,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,2,0,2,2,0
werr0.20_wrp0.80,0.2,0.8,0.8,48,The algorithm maintains a running average of squared gradients v_t = beta * v_{t,COMPLETED,203.2,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,49,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,101.74,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,50,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,65.6,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,51,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,70.04,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,52,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,71.37,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.20_wrp0.80,0.2,0.8,0.8,53,The algorithm maintains a snapshot of weights every k steps. Uses interpolation ,COMPLETED,149.99,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,54,The algorithm uses a cyclic learning rate schedule. Step size varies between eta,COMPLETED,226.45,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,2,0,2,2,0
werr0.20_wrp0.80,0.2,0.8,0.8,55,The algorithm uses a warm restart schedule. Step size resets to eta_max every M ,COMPLETED,80.19,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,56,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,215.26,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,57,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,65.86,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,58,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,57.03,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,59,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,58.8,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,60,The algorithm uses error feedback: stores quantization error e_k and adds it to ,COMPLETED,100.83,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,61,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,65.54,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.80,0.2,0.8,0.8,62,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,183.37,2,True,FAIL,PASS_MINOR,4,1.0,1.0,0.0,1.0,1,0,1,2,0
