weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.60_wrp0.20,0.6,0.4,0.2,52,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,60.61,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,53,The algorithm maintains a snapshot of weights every k steps. Uses interpolation ,COMPLETED,137.91,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,54,The algorithm uses a cyclic learning rate schedule. Step size varies between eta,COMPLETED,64.17,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,55,The algorithm uses a warm restart schedule. Step size resets to eta_max every M ,COMPLETED,91.62,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,56,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,95.81,1,False,FAIL,FAIL,2,0.6,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,57,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,57.45,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,58,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,61.89,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,59,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,61.86,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,60,The algorithm uses error feedback: stores quantization error e_k and adds it to ,COMPLETED,78.0,1,True,PASS_MINOR,PASS_MINOR,4,0.5867,0.0,0.0,1.0,0,2,-2,2,2
werr0.60_wrp0.20,0.6,0.4,0.2,61,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,69.79,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.60_wrp0.20,0.6,0.4,0.2,62,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,158.29,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
