weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.80_wrp0.20,0.8,0.2,0.2,10,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,79.71,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,11,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,138.6,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,12,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,133.07,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,13,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,108.89,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,14,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,64.72,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,15,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,102.68,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,16,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,127.72,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,17,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,132.7,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,18,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,84.67,1,True,PASS_MINOR,PASS_MINOR,4,0.92,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,19,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,89.28,1,False,FAIL,FAIL,2,0.4,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,20,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,85.19,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,21,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,68.22,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,22,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,102.68,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,23,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,100.84,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,24,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,169.65,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,25,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,90.79,1,False,FAIL,FAIL,2,0.4,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,26,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,79.79,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,27,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,68.08,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,28,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,95.58,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,29,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,131.32,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,30,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,61.42,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,31,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,59.22,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,32,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,89.26,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.80_wrp0.20,0.8,0.2,0.2,33,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,88.06,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,34,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,116.44,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,35,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,62.37,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,36,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,64.56,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,37,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,77.73,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,38,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,122.65,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,39,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,74.25,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,40,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,65.73,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,41,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,154.75,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,42,"The algorithm minimizes max_x min_y L(x,y). Uses extra gradient step: x_{k+1/2} ",COMPLETED,75.97,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,43,"The algorithm minimizes max_x min_y L(x,y). Uses optimistic update: uses gradien",COMPLETED,94.92,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,44,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,86.33,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,45,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,72.99,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,46,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,87.04,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,47,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,83.5,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,48,The algorithm maintains a running average of squared gradients v_t = beta * v_{t,COMPLETED,75.04,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,49,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,93.89,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,50,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,92.71,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,51,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,160.23,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,3,0
werr0.80_wrp0.20,0.8,0.2,0.2,52,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,135.88,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,53,The algorithm maintains a snapshot of weights every k steps. Uses interpolation ,COMPLETED,164.07,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,54,The algorithm uses a cyclic learning rate schedule. Step size varies between eta,COMPLETED,70.68,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,55,The algorithm uses a warm restart schedule. Step size resets to eta_max every M ,COMPLETED,80.68,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,56,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,72.57,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,57,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,90.21,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,58,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,73.2,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,59,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,144.6,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.80_wrp0.20,0.8,0.2,0.2,60,The algorithm uses error feedback: stores quantization error e_k and adds it to ,COMPLETED,73.69,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,61,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,77.92,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.80_wrp0.20,0.8,0.2,0.2,62,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,82.99,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
