weight_config,w_err,w_tfp,w_rp_pen,algo_index,problem_statement,processing_status,processing_time,total_iterations,converged,v1_verdict,v2_verdict,overall_score,crs_final,err_final,rp_final,tfp_final,errors_fixed,errors_introduced,net_improvement,total_errors_v1,total_errors_final
werr0.20_wrp0.00,0.2,0.8,0.0,38,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,74.95,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,39,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,107.75,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,40,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,77.25,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,41,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,82.02,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,42,"The algorithm minimizes max_x min_y L(x,y). Uses extra gradient step: x_{k+1/2} ",COMPLETED,76.66,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,43,"The algorithm minimizes max_x min_y L(x,y). Uses optimistic update: uses gradien",COMPLETED,72.59,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,44,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,72.53,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,45,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,65.11,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,46,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,81.87,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.20_wrp0.00,0.2,0.8,0.0,47,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,102.96,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,48,The algorithm maintains a running average of squared gradients v_t = beta * v_{t,COMPLETED,103.84,1,True,PASS_MINOR,PASS_MINOR,4,0.5333,0.0,0.0,1.0,0,2,-2,2,2
werr0.20_wrp0.00,0.2,0.8,0.0,49,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,98.54,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,50,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,79.16,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,51,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,69.85,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,52,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,92.21,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,53,The algorithm maintains a snapshot of weights every k steps. Uses interpolation ,COMPLETED,167.79,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,54,The algorithm uses a cyclic learning rate schedule. Step size varies between eta,COMPLETED,171.02,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,1,0,1,1,0
werr0.20_wrp0.00,0.2,0.8,0.0,55,The algorithm uses a warm restart schedule. Step size resets to eta_max every M ,COMPLETED,77.05,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,56,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,82.99,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,57,The algorithm selects a random subset of coordinates at each step (block coordin,COMPLETED,67.86,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,58,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,88.19,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,59,The algorithm uses a quantized gradient operator Q(g) such that E[Q(g)] = g. Com,COMPLETED,79.82,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,60,The algorithm uses error feedback: stores quantization error e_k and adds it to ,COMPLETED,87.79,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,61,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,118.87,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.00,0.2,0.8,0.0,62,The algorithm uses a sparse gradient operator: only top-K largest magnitude grad,COMPLETED,68.83,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,0,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,115.71,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,1,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,76.95,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,2,The algorithm maintains two sequences x_k and y_k. Update: y_k = x_k + beta_k(x_,COMPLETED,66.03,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,3,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,76.6,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,4,"The algorithm updates parameters via x_{k+1} = argmin_x { <grad(f)(x_k), x> + (1",COMPLETED,88.37,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,5,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,138.53,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,6,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,87.11,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,7,The algorithm uses a double-loop structure. Outer loop updates full gradient. In,COMPLETED,214.24,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,8,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,83.47,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,9,The algorithm maintains a table of past gradients phi_i. Update: x_{k+1} = x_k -,COMPLETED,89.69,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,10,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,74.53,1,True,PASS_MINOR,PASS_MINOR,4,0.6,0.0,0.0,1.0,0,1,-1,1,1
werr0.20_wrp0.20,0.2,0.8,0.2,11,The algorithm maintains a recursive variance estimator v_t = (1-alpha)v_{t-1} + ,COMPLETED,77.24,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,12,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,80.23,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,13,The algorithm maintains exponential moving averages m_t and v_t. Update includes,COMPLETED,85.08,1,True,PASS_MINOR,PASS_MINOR,4,0.5,0.0,0.0,1.0,0,3,-3,3,3
werr0.20_wrp0.20,0.2,0.8,0.2,14,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,119.86,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,15,The algorithm updates parameters using only the sign of the gradient: x_{k+1} = ,COMPLETED,79.34,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,16,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,71.92,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,17,The algorithm performs local SGD steps on K clients for E epochs before averagin,COMPLETED,89.51,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,18,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,129.87,1,False,FAIL,FAIL,2,0.48,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,19,The algorithm performs local SGD steps on K clients for E epochs. Clients minimi,COMPLETED,109.14,1,False,FAIL,FAIL,2,0.48,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,20,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,94.45,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,21,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,77.69,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,22,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,105.41,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,23,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Proof mu,COMPLETED,70.33,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,24,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,105.09,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,25,The algorithm updates x_{k+1} = prox_{eta*g}(x_k - eta * grad(f)(x_k)). Uses mom,COMPLETED,170.76,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,26,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,124.94,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,27,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,104.6,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,28,The algorithm selects coordinate i_k with probability p_i. Update only affects c,COMPLETED,115.53,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,29,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,125.3,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,30,The algorithm updates x_{k+1} = x_k + beta(x_k - x_{k-1}) - alpha * grad(f)(x_k),COMPLETED,78.57,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,31,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,79.8,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,32,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,70.18,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,33,The algorithm solves linear minimization oracle s_k = argmin_{s in C} <grad(f)(x,COMPLETED,78.02,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,34,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,76.72,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,35,"The algorithm clips gradients: g_t = grad(f)(x_t) / max(1, ||grad(f)(x_t)||/C). ",COMPLETED,90.78,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,36,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,259.63,2,True,FAIL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,37,The algorithm uses stochastic Hessian estimates H_t. Update: x_{k+1} = x_t - alp,COMPLETED,70.21,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,38,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,115.46,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,39,The algorithm maintains dual variables y_k and primal x_k. Updates involve gradi,COMPLETED,92.35,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,40,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,564.83,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,41,"The algorithm minimizes max_x min_y L(x,y). Updates x via gradient ascent and y ",COMPLETED,66.06,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,42,"The algorithm minimizes max_x min_y L(x,y). Uses extra gradient step: x_{k+1/2} ",COMPLETED,142.46,1,True,PASS_MINOR,PASS_MINOR,4,0.88,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,43,"The algorithm minimizes max_x min_y L(x,y). Uses optimistic update: uses gradien",COMPLETED,71.46,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,44,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,207.15,2,True,CONDITIONAL,PASS,5,1.0,1.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,45,The algorithm adds Gaussian noise to gradients at each step: g_t = grad(f)(x_t) ,COMPLETED,110.91,1,True,PASS_MINOR,PASS_MINOR,4,0.8,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,46,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,71.89,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,47,The algorithm maintains a running average of gradients A_k = sum_{i=1}^k g_i. St,COMPLETED,156.82,1,True,PASS_MINOR,PASS_MINOR,4,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,48,The algorithm maintains a running average of squared gradients v_t = beta * v_{t,COMPLETED,78.56,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,49,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,105.66,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,50,The algorithm uses a trust region constraint ||x - x_k|| <= Delta. Solves subpro,COMPLETED,82.13,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,51,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,81.62,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,52,The algorithm updates x_{k+1} = x_k - alpha * grad(f)(x_k) + noise_k. Noise vari,COMPLETED,86.56,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
werr0.20_wrp0.20,0.2,0.8,0.2,53,The algorithm maintains a snapshot of weights every k steps. Uses interpolation ,COMPLETED,144.75,1,True,PASS,PASS,5,1.0,0.0,0.0,1.0,0,0,0,0,0
